58800350,Rua Cônego Bernardino Vieira,,Centro,9456,15
58800360,Rua Mizael Morais,,Centro,9456,15
58800370,Rua Capitão Antônio Vieira,,Centro,9456,15
58800380,Rua Doutor José Mariz,,Centro,9456,15
58800390,Rua Pedro Vieira da Costa,,Centro,9456,15
58800400,Rua Francisco Almeida de Figueiredo,,Centro,9456,15
58800420,Rua Júlio Melo,,Centro,9456,15
58800430,Rua Padre Correia de Sá,,Centro,9456,15
58800450,Rua Major Lindolfo Pires,,Centro,9456,15
58800460,Rua Ulisses de Barros,,Centro,9456,15
58800470,Rua Fausto Meira,,Centro,9456,15
58800480,Praça da Matriz,,Centro,9456,15
58800490,Rua João Gualberto,,Centro,9456,15
58800500,Rua Ananias Gadelha,,Centro,9456,15
58800510,Rua Lafayette Pires Ferreira,,Centro,9456,15
58800515,Travessa Hélio Silva,,Centro,9456,15
58800520,Rua Raimundo de Paiva Gadelha,,Centro,9456,15
58800530,Rua Coronel André Avelino,,Centro,9456,15
58800540,Rua Almeida Barreto,,Centro,9456,15
58800550,Rua Professor Virgílio Pinto,,Centro,9456,15
58800570,Rua Boa Ventura Rocha,,Centro,9456,15
58800590,Rua José Dário Formiga,,Centro,9456,15
58800595,Rua José Moreira Sobrinho,,Centro,9456,15
58800610,Rua João Rocha,,Centro,9456,15
58800630,Rua Professor Trajano,,Centro,9456,15
58800650,Rua Francisco Gadelha,,Centro,9456,15
58800655,Rua Djacir Marques Pinto,,Centro,9456,15
58800658,Rua Tiradentes,,Centro,9456,15
58800660,Rua Doutor José Gadelha,,Centro,9456,15
58800663,Rua Francisco de Assis de Souza,,Centro,9456,15
58800665,Rua Epitácio Pessoa,,Centro,9456,15
58800668,Rua Nestorina Abrantes,,Centro,9456,15
58800680,Rua Basílio Silva,,Centro,9456,15
58800684,Rua Ines Mariz,,Centro,9456,15
58800690,Rua João Pordeus de Araújo,,Centro,9456,15
58800695,Rua José Dias de França,,Centro,9456,15
58800710,Rua Luciander Rocha Melo de Lucena,,Centro,9456,15
58800730,Rua Doutor Carlos Pires de Sá,,Assis Garrido,9456,15
58800732,Rua Israel Pordeus Garrido,,Assis Garrido,9456,15
58800735,Rua Cecília Garrido,,Assis Garrido,9456,15
58800740,Rua Antônio Teodoro Neto,,Assis Garrido,9456,15
58800745,Rua Antônio Ferreira de Araújo,,Assis Garrido,9456,15
58800748,Rua Joaquim Gadelha Nóbrega,,Assis Garrido,9456,15
58800750,Rua Francisco Antônio Bezerra,,Assis Garrido,9456,15
58800760,Rua Ines Mariz,,Estreito,9456,15
58800762,Rua Lídia Meira,,Estreito,9456,15
58800765,Rua Doutor José Gadelha,,Estreito,9456,15
58800770,Rua Nestor José Sarmento,,Estreito,9456,15
58800773,Rua Félix Araújo,,Estreito,9456,15
58800775,Rua Augusto dos Anjos,,Estreito,9456,15
58800778,Rua Princesa Isabel,,Estreito,9456,15
58800780,Rua Verônica Silveira,,Estreito,9456,15
58800782,Rua Coronel Antônio Soares,,Estreito,9456,15
58800785,Rua Sargento Sarmento,,Estreito,9456,15
58800788,Rua Sinfrônio Nazaré,,Estreito,9456,15
58800790,Rua Doutor Carlos Pires de Sá,,Estreito,9456,15
58800800,Rua Doutor Carlos Pires de Sá,,Bancários,9456,15
58800803,Rua Francisco Sarmento Medeiros,,Bancários,9456,15
58800805,Rua Valdemar Batista da Silva,,Bancários,9456,15
58800808,Rua José Moreira Lima,,Bancários,9456,15
58800810,Rua Augusto Langbeehn,,Bancários,9456,15
58800813,Rua Mestre Júlio Sarmento,,Bancários,9456,15
58800815,Rua Augusto dos Anjos,,Bancários,9456,15
58800818,Rua João Nóbrega Gadelha,,Bancários,9456,15
58800820,Rua Princesa Isabel,,Bancários,9456,15
58800823,Rua Tomaz Pires dos Santos,,Bancários,9456,15
58800825,Rua Sargento Sarmento,,Bancários,9456,15
58800828,Rua Izaac Moreira de Queiroga,,Bancários,9456,15
58800830,Rua Antônio Teodoro Neto,,Bancários,9456,15
58800833,Rua Joaquim Gadelha Nóbrega,,Bancários,9456,15
58800835,Rua Raimunda Marques dos Santos,,Bancários,9456,15
58800838,Rua Luiz Cassimiro de Almeida,,Bancários,9456,15
58800840,Rua Maria Dolores Nóbrega,,Bancários,9456,15
58800842,Rua João Torres Ribeiro,,Bancários,9456,15
58800845,Rua Vicente Gonçalves Ribeiro,,Bancários,9456,15
58800848,Rua João Teodoro de Oliveira,,Bancários,9456,15
58800850,Rua Manoel Gadelha Filho,,Bancários,9456,15
58800860,Rua José Facundo de Lira,,Bancários,9456,15
58800865,Rua Domingos Figueiredo de Oliveira,,Bancários,9456,15
58800970,Rua Coronel José Vicente 18,,Centro,9456,15
58800971,Rua Coronel José Vicente 18,,Centro,9456,15
58801200,Rua Carlos Gomes,,Guanabara,9456,15
58801203,Rua José Ferreira da Silva,,Guanabara,9456,15
58801205,Rua Maria do Socorro Medeiros dos Santos,,Guanabara,9456,15
58801210,Rua Timóteo Pereira de Morais,,Guanabara,9456,15
58801213,Rua Edilson Coelho de Oliveira,,Guanabara,9456,15
58801215,Rua Francisco Gonçalves Ribeiro,,Guanabara,9456,15
58801218,Rua Joaquim Coelho,,Guanabara,9456,15
58801250,Rua José Alexandre dos Santos,,Guanabara,9456,15
58801252,Rua Antônio Vicente de Sousa,,Guanabara,9456,15
58801255,Rua Paulo Leite,,Guanabara,9456,15
58801270,Rua Telegrafista Antônio Amorim,,Guanabara,9456,15
58801272,Rua Alexandre Marques Formiga,,Guanabara,9456,15
58801275,Rua Brigadeiro Eduardo Gomes de Sá,,Guanabara,9456,15
58801290,Rua Nivaldo Gomes de Sá,,Guanabara,9456,15
58801350,Rua Timóteo Pereira de Morais,,Boa Vista,9456,15
58801353,Rua José Ferreira da Silva,,Boa Vista,9456,15
58801355,Rua Alcides Ferreira Dantas,,Boa Vista,9456,15
58801390,Rua Padre Isidro de Sá,,Boa Vista,9456,15
58801450,Rua Floriano Peixoto,,Areias,9456,15
58801455,Rua Vereador José Francisco Vieira de Figueiredo,,Areias,9456,15
58801460,Rua Deputado Manoel Gonçalves,,Areias,9456,15
58801470,Rua Francisco Pereira Lacerda,,Areias,9456,15
58801480,Rua Professor José Lopes,,Areias,9456,15
58801485,Rua Padre Isidro de Sá,,Areias,9456,15
58801490,Rua Engenheiro Joaquim Vieira Figueiredo,,Areias,9456,15
58801500,Rua João Gonçalves dos Santos,,Areias,9456,15
58801510,Rua Professora Francisca Angelina Moreira,,Areias,9456,15
58801520,Praça Campo Santo,,Areias,9456,15
58801530,Rua Deocleciano Pires,,Areias,9456,15
58801540,Rua Espedito Abrantes de Lima,,Areias,9456,15
58801550,Rua Doutor Carlos Pires de Sá,,Areias,9456,15
58801560,Rua Assis Rocha,,Areias,9456,15
58801570,Rua Sady Fernandes Aragão,,Areias,9456,15
58801580,Rua Cilinha Gadelha,,Areias,9456,15
58801590,Rua Francisco Alves de Morais,,Areias,9456,15
58801600,Rua Gualberto Filho,,Areias,9456,15
58801620,Rua Deputado José de Paiva Gadelha,,Areias,9456,15
58801670,Avenida Angelim,,Angelim,9456,15
58801680,Rua Domingos Afonso,,Angelim,9456,15
58801690,Rua José Leite da Silva,,Angelim,9456,15
58801695,Rua Jornalista Francisco Jânio Abrantes Ferreira,,Angelim,9456,15
58801698,Rua Antônio Martins,,Angelim,9456,15
58801700,Rua João Moreira,,Angelim,9456,15
58801720,Rua José Dantas de Sousa,,Angelim,9456,15
58801725,Rua Maria Catarina,,Angelim,9456,15
58801728,Rua Francisco Ferreira Sarmento,,Angelim,9456,15
58801730,Rua Espedito Braga,,Angelim,9456,15
58801740,Rua Mãe Chiquinha,,Angelim,9456,15
58802000,Rua Manoel Gadelha Filho,,Gato Preto,9456,15
58802010,Rua Manoel Fernandes Aragão,,Gato Preto,9456,15
58802020,Rua Maria Edília Figueiredo,,Gato Preto,9456,15
58802030,Rua Sady Fernandes Aragão,,Gato Preto,9456,15
58802032,Rua Gilneto Barbosa da Silveira,,Gato Preto,9456,15
58802035,Travessa Coronel Otacílio Afonso de Sousa,,Gato Preto,9456,15
58802040,Rua Evangelina Abrantes de Sena,,Gato Preto,9456,15
58802050,Rua Capitão Antônio Vieira,,Gato Preto,9456,15
58802060,Rua Bento Freire,,Gato Preto,9456,15
58802070,Rua Ana Nery,,Gato Preto,9456,15
58802075,Rua Eliza Maria de Sousa,,Gato Preto,9456,15
58802080,Rua Doutor Otávio Mariz,,Gato Preto,9456,15
58802082,Rua Ivo Cordeiro Cavalcante,,Gato Preto,9456,15
58802085,Rua Deputado José de Paiva Gadelha,,Gato Preto,9456,15
58802088,Rua José Neves Garrido,,Gato Preto,9456,15
58802090,Rua Joaquim Pinto de Oliveira,,Gato Preto,9456,15
58802093,Rua José Martins Irmão,,Gato Preto,9456,15
58802095,Rua Henrique Rodrigues da Silva,,Gato Preto,9456,15
58802098,Rua Lúcia de Fátima de Sousa,,Gato Preto,9456,15
58802100,Rua Manoel Mendes Vieira Campos,,Gato Preto,9456,15
58802110,Rua Adjesun Viana dos Santos,,Gato Preto,9456,15
58802115,Rua Augusto Marques Seixas,,Gato Preto,9456,15
58802118,Rua Pedro Celestino de Paula,,Gato Preto,9456,15
58802155,Rua Antônio de Paiva Gadelha,,Gato Preto,9456,15
58802158,Rua Luiz Luciélio Ferreira,,Gato Preto,9456,15
58802162,Rua Doutor Gustan Forte Medeiros,,Gato Preto,9456,15
58802165,Rua Francisco Estrela de Oliveira,,Gato Preto,9456,15
58802172,Rua Francisco Alves de Morais,,Gato Preto,9456,15
58802175,Rua José Francisco de Sousa,,Gato Preto,9456,15
58802178,Rua Raimundo Jerônimo,,Gato Preto,9456,15
58802182,Rua João Ferreira Lúcio,,Gato Preto,9456,15
58802198,Rua Francisco Antônio Bezerra,,Gato Preto,9456,15
58802305,Rua José Facundo de Lira,,Jardins,9456,15
58802308,Rua Félix Sucupira de Queiroga,,Jardins,9456,15
58802310,Rua Francisco Neves de Sá,,Jardins,9456,15
58802315,Rua Francisco Gervásio de Medeiros,,Jardins,9456,15
58802320,Rua Pedro Celestino de Paula,,Jardins,9456,15
58802323,Rua Henrique Evangelista China,,Jardins,9456,15
58802362,Rua Adjesun Viana dos Santos,,Jardins,9456,15
58802370,Rua Leopoldo José de Melo,,Jardins,9456,15
58802390,Rua Francisco Gomes Sarmento,,Jardins,9456,15
58802400,Rua João Bosco Marques de Sousa,,Jardins,9456,15
58804022,Rua Maria de Lourdes,,Frei Damião,9456,15
58804025,Rua Joaquim Andrade Lacerda,,Frei Damião,9456,15
58804028,Rua Raimundo Irineu,,Frei Damião,9456,15
58804038,Rua José Inácio,,Frei Damião,9456,15
58804042,Rua Otacílio Raimundo Vieira,,Frei Damião,9456,15
58804045,Rua Sérgio Abrantes,,Frei Damião,9456,15
58804050,Rua Pedro Aniceto Alves,,Frei Damião,9456,15
58804070,Avenida José Gadelha de Oliveira,,Frei Damião,9456,15
58804090,Avenida José Gadelha de Oliveira,,José Lins do Rego,9456,15
58804100,Rua Antônio Assis Costa,,José Lins do Rego,9456,15
58804102,Rua Filomena Fontes Gadelha,,José Lins do Rego,9456,15
58804105,Rua Doutor João Soares,,José Lins do Rego,9456,15
58804108,Rua Azarias Abrantes Gadelha,,José Lins do Rego,9456,15
58804110,Rua Tiburtino Leite Matos,,José Lins do Rego,9456,15
58804115,Rua Francisco Cruz,,José Lins do Rego,9456,15
58804120,Rua Francisco de Assis Gadelha,,José Lins do Rego,9456,15
58804130,Rua Henrique Evangelista China,,José Lins do Rego,9456,15
58804200,Rua Doutor Carlos Pires de Sá,,São José,9456,15
58804205,Rua Félix Araújo,,São José,9456,15
58804208,Travessa Francisco Antônio de Figueiredo,,São José,9456,15
58804210,Rua Doutor Seixas,,São José,9456,15
58804220,Rua José Marques Formiga,,São José,9456,15
58804230,Rua Batista Leite,,São José,9456,15
58804240,Rua Coronel Antônio Soares,,São José,9456,15
58804250,Rua Gilvandro Cartaxo de Sá,,São José,9456,15
58804255,Rua Lourival Tomaz de Aquino,,São José,9456,15
58804257,Rua José Abrantes Filho,,São José,9456,15
58804260,Rua Nestor José Sarmento,,São José,9456,15
58804270,Rua Ademar Rufino da Silva,,São José,9456,15
58804275,Rua João Trajano Sobrinho,,São José,9456,15
58804280,Rua Maria Eulina,,São José,9456,15
58804282,Rua Ines Mariz,,São José,9456,15
58804295,Rua Tenente Zuca,,São José,9456,15
58804310,Rua da Palha,,São José,9456,15
58804330,Rua João Lira Braga,,São José,9456,15
58804350,Rua Valdemar Batista da Silva,,Doutor Zezé,9456,15
58804370,Rua Francisco Sarmento Medeiros,,Doutor Zezé,9456,15
58804375,Rua Maria Dolores Marcelino Meira,,Doutor Zezé,9456,15
58804390,Rua Francisco José Braga Rolim,,Doutor Zezé,9456,15
58804393,Travessa Antônio José,,Doutor Zezé,9456,15
58804395,Travessa João de Deus,,Doutor Zezé,9456,15
58804410,Rua Simão Afonso de Carvalho,,Doutor Zezé,9456,15
58804413,Travessa Jucely Gomes da Silva,,Doutor Zezé,9456,15
58804420,Rua Doutor Carlos Pires de Sá,,Doutor Zezé,9456,15
58804430,Rua Raimunda Xavier Ferreira de Sousa,,Doutor Zezé,9456,15
58804433,Travessa Jackson de Almeida Queiroz,,Doutor Zezé,9456,15
58804435,Travessa Manoel Zuza,,Doutor Zezé,9456,15
58804450,Rua Raimundo Marques Braga Rolim Filho,,Doutor Zezé,9456,15
58804455,Travessa Francisco Celestino de Paula,,Doutor Zezé,9456,15
58804460,Rua Wosley Rodrigues Durand,,Doutor Zezé,9456,15
58804470,Rua Deocleciano Nunes Resende,,Doutor Zezé,9456,15
58804500,Rua Deocleciano Nunes Resende,,Zú Silva,9456,15
58804505,Travessa Benício Alves Vieira,,Zú Silva,9456,15
58804510,Rua Benedito Ferreira de Lima,,Zú Silva,9456,15
58804515,Travessa Rita de Cássia,,Zú Silva,9456,15
58804530,Rua Francisco Paulo Coelho,,Zú Silva,9456,15
58804550,Rua Francisco Antônio de Sousa,,Zú Silva,9456,15
58804560,Rua Vicente Damião,,Zú Silva,9456,15
58804570,Rua Arnóbio Bezerra da Silva,,Zú Silva,9456,15
58804572,Rua Doutor Carlos Pires de Sá,,Zú Silva,9456,15
58804575,Travessa Katiane Maria Maniçoba,,Zú Silva,9456,15
58804578,Rua Marcos de Paiva Gadelha,,Zú Silva,9456,15
58804585,Rua José Gadelha Camarão,,Zú Silva,9456,15
58804590,Rua José Vieira da Silva,,Zú Silva,9456,15
58804605,Rua Raul Meira Pordeus,,Nossa Senhora de Fátima,9456,15
58804615,Rua Gastão Medeiros Forte,,Nossa Senhora de Fátima,9456,15
58804625,Rua Hosval Anunciato da Costa,,Nossa Senhora de Fátima,9456,15
58804655,Rua Afra Maria Virgínio Rocha,,Maria Rachel,9456,15
58804658,Rua José Antônio de Figueiredo,,Maria Rachel,9456,15
58804660,Rua Vicente Damião,,Maria Rachel,9456,15
58804665,Rua Agacy Nunes Camboim,,Maria Rachel,9456,15
58804668,Rua Severino França de Andrade,,Maria Rachel,9456,15
58804670,Rua Josias Vieira de Figueiredo,,Maria Rachel,9456,15
58804672,Rua José Elias de Figueiredo,,Maria Rachel,9456,15
58804675,Rua Francisco Homero Duarte Pinto,,Maria Rachel,9456,15
58804678,Rua Aldemir Paulo da Silva,,Maria Rachel,9456,15
58804685,Rua Júlio Vieira de Almeida,,Maria Rachel,9456,15
58804688,Rua Pedro Alves Sobrinho,,Maria Rachel,9456,15
58804690,Rua Wosley Rodrigues Durand,,Maria Rachel,9456,15
58804695,Rua Ana Cartaxo da Nóbrega,,Maria Rachel,9456,15
58804698,Rua Antônio Gonçalves de Abrantes,,Maria Rachel,9456,15
58804700,Rua Tipógrafo Manoel Marques Mariz,,Maria Rachel,9456,15
58804705,Rua Domingos Figueiredo de Oliveira,,Maria Rachel,9456,15
58804710,Rua José Facundo de Lira,,Maria Rachel,9456,15
58804715,Rua João Vieira Almeida,,Maria Rachel,9456,15
58804718,Rua Haroldo Nazareth,,Maria Rachel,9456,15
58804720,Rua Raimundo Marques Braga,,Maria Rachel,9456,15
58804725,Rua Francisco Vieira da Costa,,Maria Rachel,9456,15
58804730,Rua Clotário de Paiva Gadelha,,Maria Rachel,9456,15
58804750,Rua João Bosco Marques de Sousa,,Maria Rachel,9456,15
58804760,Rua João Patrício de Lima,,Maria Rachel,9456,15
58804780,Rua Geraldo Gonçalves Sarmento,,Maria Rachel,9456,15
58804790,Rua Sargento Veríssimo Pereira Nóbrega,,Maria Rachel,9456,15
58805000,Rua Assis Chateaubriand,,Jardim Sorrilândia I,9456,15
58805010,Rua Ester Fernandes Oliveira,,Jardim Sorrilândia I,9456,15
58805020,Rua Clarice Pires de Sá,,Jardim Sorrilândia I,9456,15
58805030,Rua Manoel Basílio Silva,,Jardim Sorrilândia I,9456,15
58805040,Rua João Malvino Filho,,Jardim Sorrilândia I,9456,15
58805045,Rua Doutor Manoel Mendes Virgínio,,Jardim Sorrilândia I,9456,15
58805055,Rua Maria Augusta Braga Rocha,,Jardim Sorrilândia I,9456,15
58805060,Travessa Vinte de Abril,,Jardim Sorrilândia I,9456,15
58805070,Rua José Bonifácio,,Jardim Sorrilândia I,9456,15
58805075,Travessa José Bonifácio,,Jardim Sorrilândia I,9456,15
58805090,Rua Dez de Julho,,Jardim Sorrilândia I,9456,15
58805093,Rua Assis Melo Rocha,,Jardim Sorrilândia I,9456,15
58805095,Travessa José Evandro Pereira,,Jardim Sorrilândia I,9456,15
58805110,Rua Francisco Paulino da Silva,,Jardim Sorrilândia I,9456,15
58805113,Rua Nossa Senhora do Rosário,,Jardim Sorrilândia I,9456,15
58805115,Rua José Quintiliano Xavier,,Jardim Sorrilândia I,9456,15
58805125,Rua Herotides Serafim dos Santos,,Jardim Sorrilândia I,9456,15
58805140,Rua Visconde de Barbacena,,Jardim Sorrilândia I,9456,15
58805150,Rua Raimundo Pereira de Oliveira,,Jardim Sorrilândia I,9456,15
58805155,Rua Domiciano Pires Braga,,Jardim Sorrilândia I,9456,15
58805170,Rua Gastão Medeiros Forte,,Jardim Sorrilândia I,9456,15
58805180,Rua Nelson Meira,,Jardim Sorrilândia I,9456,15
58805185,Travessa Nelson Meira,,Jardim Sorrilândia I,9456,15
58805200,Rua São Paulo,,Jardim Sorrilândia I,9456,15
58805220,Rua Coronel Manoel Isidro Rocha,,Jardim Sorrilândia I,9456,15
58805225,Rua João Antônio da Silva,,Jardim Sorrilândia I,9456,15
58805240,Rua Júlio Ferreira,,Jardim Sorrilândia I,9456,15
58805250,Rua José Honório,,Jardim Sorrilândia II,9456,15
58805253,Rua Pedro Aniceto Alves,,Jardim Sorrilândia II,9456,15
58805255,Rua Sales Facundo de Lira,,Jardim Sorrilândia II,9456,15
58805258,Rua Assis Melo Rocha,,Jardim Sorrilândia II,9456,15
58805260,Rua Nossa Senhora do Rosário,,Jardim Sorrilândia II,9456,15
58805263,Rua Francisco Paulino da Silva,,Jardim Sorrilândia II,9456,15
58805265,Rua Ary Fernandes de Aragão,,Jardim Sorrilândia II,9456,15
58805268,Rua Bernadete Martins Saraiva,,Jardim Sorrilândia II,9456,15
58805270,Rua Herotides Serafim dos Santos,,Jardim Sorrilândia II,9456,15
58805280,Avenida José Gadelha de Oliveira,,Jardim Sorrilândia II,9456,15
58805283,Rua Cônego Oriel Fernandes,,Jardim Sorrilândia II,9456,15
58805285,Rua Maria de Fátima Barbosa Gomes,,Jardim Sorrilândia II,9456,15
58805288,Rua Vereador Possidônio Queiroga,,Jardim Sorrilândia II,9456,15
58805290,Rua Gastão Medeiros Forte,,Jardim Sorrilândia II,9456,15
58805295,Rua Major João César de Castro,,Jardim Sorrilândia II,9456,15
58805300,Rua José Leandro Sobrinho,,Jardim Sorrilândia II,9456,15
58805312,Rua Raul Meira Pordeus,,Jardim Sorrilândia II,9456,15
58805320,Rua Cícero Cândido,,Jardim Sorrilândia III,9456,15
58805330,Rua Pedro Antunes de Oliveira,,Jardim Sorrilândia III,9456,15
58805340,Avenida Juvêncio Vieira,,Jardim Sorrilândia III,9456,15
58805345,Rua Tancredo Neves,,Jardim Sorrilândia III,9456,15
58805350,Rua Adauto Ferreira de Andrade,,Jardim Sorrilândia III,9456,15
58805355,Rua José Sarmento Júnior,,Jardim Sorrilândia III,9456,15
58805360,Rua Tiburtino Gomes de Sá,,Jardim Sorrilândia III,9456,15
58805370,Rua Norioval Dantas Gadelha,,Jardim Sorrilândia III,9456,15
58805375,Rua Francisco de Assis Gadelha de Queiroga,,Jardim Sorrilândia III,9456,15
58805390,Rua Osmar Aquino,,Jardim Sorrilândia III,9456,15
58805400,Rua Neuma Sarmento Lopes,,Jardim Sorrilândia III,9456,15
58805410,Rua Antônio Gonçalves de Abrantes,,Jardim Sorrilândia III,9456,15
58805414,Rua Joaquim Sarmento,,Jardim Sorrilândia III,9456,15
58805420,Rua Edgar de Sá Sarmento,,Jardim Sorrilândia III,9456,15
58805440,Rua Antônio Pinto de Oliveira,,Jardim Sorrilândia III,9456,15
58805460,Rua José Ribamar Pereira,,Jardim Sorrilândia III,9456,15
58805490,Rua Francisco Chagas de Morais,,Jardim Sorrilândia III,9456,15
58805500,Rua Francisco Sérgio de Abrantes,,Jardim Sorrilândia III,9456,15
58805502,Rua Francisco Arnóbio Estrela de Queiroz,,Jardim Sorrilândia III,9456,15
58805505,Rua Gastão Medeiros Forte,,Jardim Sorrilândia III,9456,15
58805510,Rua Maria Augusta Braga Rocha,,Jardim Sorrilândia III,9456,15
58805512,Rua João Malvino Filho,,Jardim Sorrilândia III,9456,15
58805514,Rua Clarice Pires de Sá,,Jardim Sorrilândia III,9456,15
58805516,Rua Assis Chateaubriand,,Jardim Sorrilândia III,9456,15
58805518,Rua São Paulo,,Jardim Sorrilândia III,9456,15
58805522,Rua Coronel Manoel Isidro Rocha,,Jardim Sorrilândia III,9456,15
58805524,Rua Júlio Ferreira,,Jardim Sorrilândia III,9456,15
58805526,Rua Nossa Senhora do Rosário,,Jardim Sorrilândia III,9456,15
58805528,Rua Francisco Paulino da Silva,,Jardim Sorrilândia III,9456,15
58805530,Rua Rosa Maria Soares,,Jardim Sorrilândia III,9456,15
58805535,Rua Ary Fernandes de Aragão,,Jardim Sorrilândia III,9456,15
58805550,Campo de Aviação,,Jardim Sorrilândia III,9456,15
58806000,Avenida Saul Pedrosa de Sá Melo,,Alto do Cruzeiro,9456,15
58806005,Travessa Laura Cartaxo Gadelha,,Alto do Cruzeiro,9456,15
58806010,Rua Cândida Maria da Silva,,Alto do Cruzeiro,9456,15
58806020,Rua Helena Pastora,,Alto do Cruzeiro,9456,15
58806030,Rua Cícero Policarpo Furtado,,Alto do Cruzeiro,9456,15
58806050,Rua Francisco Nazaré Formiga,,Alto do Cruzeiro,9456,15
58806060,Rua Dilberto Fortunato de Sousa,,Alto do Cruzeiro,9456,15
58806065,Travessa Maria do Socorro Abrantes,,Alto do Cruzeiro,9456,15
58806100,Rua J. César,,Alto do Cruzeiro,9456,15
58806110,Avenida Manoel Francisco de Barros,,Alto do Cruzeiro,9456,15
58806120,Rua Francisca Celeste Santos,,Alto do Cruzeiro,9456,15
58806130,Rua Sátiro Pereira da Silva,,Alto do Cruzeiro,9456,15
58806140,Rua José Pordeus,,Alto do Cruzeiro,9456,15
58806150,Rua Severino Cardoso de Araújo,,Alto do Cruzeiro,9456,15
58806160,Rua Manoel Batista de Sousa,,Alto do Cruzeiro,9456,15
58806172,Rua Padre Inácio Ribeiro de Melo,,Alto do Cruzeiro,9456,15
58806175,Avenida Américo Dantas de Assis,,Alto do Cruzeiro,9456,15
58806178,Rua Júlio Estrela de Oliveira,,Alto do Cruzeiro,9456,15
58806180,Rua Monsenhor Vicente de Freitas,,Alto do Cruzeiro,9456,15
58806190,Rua Azarias Sarmento,,Alto do Cruzeiro,9456,15
58806200,Rua Josefa Estrela de Oliveira,,Alto do Cruzeiro,9456,15
58806210,Rua José Francisco do Nascimento,,Alto do Cruzeiro,9456,15
58806230,Rua Raimundo Fernandes de Aragão,,Alto do Cruzeiro,9456,15
58806240,Travessa Josefa de Oliveira,,Alto do Cruzeiro,9456,15
58806250,Rua Dorgival da Nóbrega Assis,,Alto do Cruzeiro,9456,15
58806255,Rua Geraldo José de Lima,,Alto do Cruzeiro,9456,15
58806380,Rua Monsenhor Vicente de Freitas,,André Gadelha,9456,15
58806382,Rua José Gonçalves Ribeiro,,André Gadelha,9456,15
58806390,Rua Valmir Estrela Pinheiro,,André Gadelha,9456,15
58806400,Rua Adilmar da Paiva Gadelha,,André Gadelha,9456,15
58806405,Rua Mestre Deocleciano Rezende,,André Gadelha,9456,15
58806410,Rua Manoel Batista de Sousa,,André Gadelha,9456,15
58806420,Rua Beatriz Mendes Júlia,,André Gadelha,9456,15
58806440,Rua Joaquim Gonzaga de Queiroga,,André Gadelha,9456,15
58806450,Rua Eduardo Estrela da Silva,,André Gadelha,9456,15
58806460,Rua Tomé Batista dos Santos,,André Gadelha,9456,15
58806465,Rua Regiane Macário da Silva,,André Gadelha,9456,15
58806470,Rua Salatiel Marques Fontes,,André Gadelha,9456,15
58806475,Rua Jornalista Paulo Brandão,,André Gadelha,9456,15
58806480,Rua Aldo Justino de Oliveira,,André Gadelha,9456,15
58806490,Rua Aloísio Cartaxo de Sá,,André Gadelha,9456,15
58806622,Travessa Djalma Lima,,Várzea da Cruz,9456,15
58806624,Travessa Dimas Abrantes Gadelha,,Várzea da Cruz,9456,15
58806626,Travessa José Celestino de Paula,,Várzea da Cruz,9456,15
58806628,Travessa Milton Gonçalves de Paula,,Várzea da Cruz,9456,15
58806630,Rua Afonso Pereira Gadelha,,Várzea da Cruz,9456,15
58806652,Rua Pedro Celeste,,Várzea da Cruz,9456,15
